# Chunk-averaged data for fix dens_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
1000 100 7050.000000000001
  81 0.805 0.43 0.00275079
  82 0.815 2.49 0.0161408
  83 0.825 7.71 0.0483925
  84 0.835 1.37 0.00884036
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 0.85 0.00577736
  89 0.885 7.11 0.0446898
  90 0.895 2.31 0.0148609
  91 0.905 3.52 0.0221286
  92 0.915 1.8 0.0115394
  93 0.925 3.64 0.0233383
  94 0.935 10.06 0.0630645
  95 0.945 0.71 0.00491224
  96 0.955 0 0
  97 0.965 0 0
  98 0.975 5.76 0.0364708
  99 0.985 4.83 0.0306918
  100 0.995 1.41 0.00896187
30000 100 7050.000000000001
  1 0.005 7.17 0.0449842
  2 0.015 0.96 0.00664191
  3 0.025 0 0
  4 0.035 0 0
  5 0.045 1.3 0.00809733
  6 0.055 2.7 0.0173522
  7 0.065 4.47 0.0279769
  8 0.075 0.53 0.00366689
  9 0.085 1.02 0.00636709
  10 0.095 1.98 0.012664
  11 0.105 0 0
  12 0.115 2 0.0128024
  13 0.125 4 0.0252598
  14 0.135 0 0
  15 0.145 2.52 0.0157102
  16 0.155 2.02 0.0130788
  17 0.165 1.46 0.00927331
  18 0.175 1.31 0.008408
  19 0.185 1.69 0.0106231
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 1.09 0.00704113
  23 0.225 4.17 0.025953
  24 0.235 0.98 0.00659055
  25 0.245 6.62 0.0421448
  26 0.255 7.02 0.0444121
  27 0.265 25.2 0.160293
  28 0.275 51.31 0.326346
  29 0.285 119.24 0.754865
  30 0.295 174.46 1.10811
  31 0.305 183.96 1.16307
  32 0.315 204.46 1.29447
  33 0.325 186.69 1.18745
  34 0.335 185.35 1.18064
  35 0.345 196.29 1.24422
  36 0.355 188.19 1.19441
  37 0.365 191.04 1.20899
  38 0.375 197.25 1.25561
  39 0.385 191.24 1.21173
  40 0.395 207.93 1.31613
  41 0.405 182.18 1.15659
  42 0.415 185.26 1.17838
  43 0.425 173.71 1.09721
  44 0.435 141.33 0.895469
  45 0.445 133.7 0.850269
  46 0.455 117.84 0.745955
  47 0.465 91.18 0.578649
  48 0.475 60.65 0.385792
  49 0.485 45.32 0.287698
  50 0.495 39.63 0.253505
  51 0.505 53.81 0.339348
  52 0.515 48.3 0.305642
  53 0.525 69.2 0.439945
  54 0.535 87.05 0.551144
  55 0.545 110.84 0.705839
  56 0.555 138.08 0.873605
  57 0.565 149.4 0.947974
  58 0.575 184.04 1.16918
  59 0.585 204.08 1.29094
  60 0.595 188.3 1.19612
  61 0.605 194.29 1.23047
  62 0.615 189.63 1.20123
  63 0.625 182.59 1.16298
  64 0.635 196.94 1.25246
  65 0.645 198.89 1.25604
  66 0.655 182.59 1.16329
  67 0.665 195.7 1.24243
  68 0.675 180.63 1.14619
  69 0.685 206.54 1.30862
  70 0.695 174.17 1.10508
  71 0.705 179.31 1.13418
  72 0.715 113.32 0.718426
  73 0.725 21.06 0.135548
  74 0.735 5.95 0.0373886
  75 0.745 0 0
  76 0.755 0.44 0.00304421
  77 0.765 2.51 0.015641
  78 0.775 4.96 0.0315223
  79 0.785 3.55 0.0224742
  80 0.795 2.13 0.0134948
  81 0.805 2.48 0.0157611
  82 0.815 1.92 0.0121799
  83 0.825 3.22 0.0201048
  84 0.835 2.79 0.0180267
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 2.05 0.0129241
  89 0.885 2.82 0.0179582
  90 0.895 4.31 0.0274564
  91 0.905 5.59 0.0352601
  92 0.915 0.41 0.00280215
  93 0.925 3.43 0.0218164
  94 0.935 8.43 0.0526323
  95 0.945 2.96 0.0194616
  96 0.955 0 0
  97 0.965 0 0
  98 0.975 4.91 0.0306071
  99 0.985 4.39 0.0285618
  100 0.995 3.57 0.0224228
31000 100 7049.999999999999
  1 0.005 3.94 0.0247757
  2 0.015 0 0
  3 0.025 0 0
  4 0.035 0 0
  5 0.045 3.23 0.0202084
  6 0.055 3.16 0.0205521
  7 0.065 2.64 0.0165404
  8 0.075 1.91 0.0122142
  9 0.085 1.06 0.00660934
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0.32 0.00221397
  13 0.125 5.13 0.032043
  14 0.135 0.55 0.00380526
  15 0.145 1.25 0.00806187
  16 0.155 1.75 0.0109692
  17 0.165 0.73 0.00463665
  18 0.175 2.19 0.0138927
  19 0.185 1.01 0.00645314
  20 0.195 2 0.0125954
  21 0.205 0.38 0.00262909
  22 0.215 2.69 0.0168863
  23 0.225 3 0.0190311
  24 0.235 0 0
  25 0.245 0.64 0.00416921
  26 0.255 5.06 0.0321969
  27 0.265 33.98 0.215605
  28 0.275 55.89 0.356413
  29 0.285 127.31 0.806387
  30 0.295 166.25 1.05557
  31 0.305 198.73 1.25593
  32 0.315 203.59 1.29116
  33 0.325 187.93 1.19494
  34 0.335 184.25 1.17134
  35 0.345 188.23 1.18967
  36 0.355 193.39 1.22837
  37 0.365 193.79 1.23143
  38 0.375 197.7 1.25306
  39 0.385 178.4 1.13406
  40 0.395 203.21 1.28373
  41 0.405 187.51 1.19293
  42 0.415 177.54 1.12568
  43 0.425 174.06 1.10327
  44 0.435 142.84 0.907348
  45 0.445 141.87 0.900326
  46 0.455 113.14 0.715853
  47 0.465 83.57 0.531725
  48 0.475 60.36 0.382475
  49 0.485 47.14 0.299221
  50 0.495 46.55 0.294466
  51 0.505 49.43 0.314047
  52 0.515 47.18 0.300946
  53 0.525 61.09 0.38806
  54 0.535 88.16 0.558583
  55 0.545 111.42 0.70792
  56 0.555 143.74 0.90859
  57 0.565 146.32 0.927682
  58 0.575 181.76 1.15147
  59 0.585 197.37 1.25
  60 0.595 188.49 1.2008
  61 0.605 204.09 1.29079
  62 0.615 179.17 1.1429
  63 0.625 191.89 1.21345
  64 0.635 190.35 1.21009
  65 0.645 194.43 1.23261
  66 0.655 185.77 1.1787
  67 0.665 197.23 1.25116
  68 0.675 189.78 1.20505
  69 0.685 196.97 1.2471
  70 0.695 171.78 1.09509
  71 0.705 175.61 1.10841
  72 0.715 122.84 0.777599
  73 0.725 26.65 0.171239
  74 0.735 7.55 0.0484067
  75 0.745 0 0
  76 0.755 0 0
  77 0.765 1.69 0.0105024
  78 0.775 3.49 0.0229042
  79 0.785 7.03 0.0440673
  80 0.795 4.29 0.0271628
  81 0.805 1.5 0.00955006
  82 0.815 0 0
  83 0.825 0.28 0.00193722
  84 0.835 5.72 0.036125
  85 0.845 0 0
  86 0.855 0 0
  87 0.865 0.07 0.000484306
  88 0.875 2.93 0.0185468
  89 0.885 2.37 0.0150173
  90 0.895 3.33 0.0209693
  91 0.905 3.2 0.0204148
  92 0.915 4.04 0.0256918
  93 0.925 2.06 0.0130623
  94 0.935 5.18 0.032182
  95 0.945 5.03 0.0326793
  96 0.955 1.79 0.0112632
  97 0.965 0.11 0.000761052
  98 0.975 4.86 0.030175
  99 0.985 4.27 0.0276281
  100 0.995 7.82 0.049878
32000 100 7050
  1 0.005 2.44 0.0155706
  2 0.015 0 0
  3 0.025 0 0
  4 0.035 0.75 0.00480952
  5 0.045 5.25 0.0332527
  6 0.055 1.99 0.012371
  7 0.065 3.27 0.0209681
  8 0.075 0.74 0.00472309
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 3.22 0.0202427
  14 0.135 2.78 0.0178195
  15 0.145 0.21 0.00145292
  16 0.155 2.79 0.0175782
  17 0.165 0 0
  18 0.175 0 0
  19 0.185 2.1 0.0133218
  20 0.195 1.5 0.00955006
  21 0.205 4.88 0.0306583
  22 0.215 0.56 0.00383995
  23 0.225 2.96 0.0187544
  24 0.235 0 0
  25 0.245 0 0
  26 0.255 1.6 0.0108974
  27 0.265 28.78 0.182164
  28 0.275 71.42 0.450681
  29 0.285 138.92 0.884694
  30 0.295 162.89 1.03398
  31 0.305 200.06 1.26434
  32 0.315 198.8 1.25769
  33 0.325 182.56 1.17001
  34 0.335 191.35 1.20779
  35 0.345 189.46 1.19883
  36 0.355 190.78 1.21038
  37 0.365 192.1 1.22136
  38 0.375 192.32 1.21874
  39 0.385 194.48 1.23501
  40 0.395 193.22 1.22874
  41 0.405 180.03 1.13923
  42 0.415 174.94 1.11141
  43 0.425 167.77 1.06363
  44 0.435 160.84 1.02009
  45 0.445 137.74 0.873995
  46 0.455 110.21 0.695288
  47 0.465 79.9 0.50961
  48 0.475 58.72 0.373371
  49 0.485 51.29 0.324173
  50 0.495 49.13 0.312868
  51 0.505 42.81 0.271315
  52 0.515 48.07 0.305845
  53 0.525 64.26 0.408561
  54 0.535 87.52 0.554793
  55 0.545 106.19 0.674598
  56 0.555 135.09 0.85466
  57 0.565 150.08 0.950609
  58 0.575 182.36 1.1553
  59 0.585 177.96 1.13382
  60 0.595 203.34 1.28686
  61 0.605 199.15 1.26104
  62 0.615 186.31 1.18278
  63 0.625 192.61 1.22433
  64 0.635 193.47 1.22483
  65 0.645 198.41 1.26075
  66 0.655 186.56 1.18463
  67 0.665 186.41 1.18078
  68 0.675 186.37 1.18078
  69 0.685 202.63 1.29076
  70 0.695 178.17 1.13271
  71 0.705 166.81 1.05154
  72 0.715 125.77 0.796681
  73 0.725 32.02 0.205718
  74 0.735 9.45 0.0597583
  75 0.745 0.87 0.00557077
  76 0.755 0.71 0.00444654
  77 0.765 1.94 0.012439
  78 0.775 4.74 0.0300002
  79 0.785 4.61 0.0289283
  80 0.795 3 0.0193416
  81 0.805 2.24 0.0142559
  82 0.815 0.76 0.00477522
  83 0.825 0 0
  84 0.835 4.13 0.026349
  85 0.845 1.87 0.0117132
  86 0.855 0 0
  87 0.865 2.02 0.01282
  88 0.875 3.62 0.022993
  89 0.885 0.36 0.00224924
  90 0.895 0.69 0.00448065
  91 0.905 5.43 0.0340151
  92 0.915 2.88 0.0185976
  93 0.925 2.41 0.0149491
  94 0.935 1.88 0.0127828
  95 0.945 6.17 0.038514
  96 0.955 2.37 0.0151036
  97 0.965 2.76 0.0178881
  98 0.975 3.88 0.0246538
  99 0.985 6.23 0.0386876
  100 0.995 7.86 0.0502237
33000 100 7049.999999999997
  1 0.005 2.06 0.0135452
  2 0.015 0 0
  3 0.025 0.85 0.00557038
  4 0.035 3.45 0.0214028
  5 0.045 2.56 0.0168148
  6 0.055 4.67 0.0291709
  7 0.065 0.47 0.00316552
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 1.82 0.0111776
  14 0.135 3.31 0.0212966
  15 0.145 0.87 0.00558802
  16 0.155 2.2 0.0135479
  17 0.165 0.8 0.00548318
  18 0.175 0 0
  19 0.185 0 0
  20 0.195 3.2 0.0202079
  21 0.205 3.15 0.0201552
  22 0.215 3.25 0.0209505
  23 0.225 2.4 0.0148109
  24 0.235 0 0
  25 0.245 0 0
  26 0.255 5.42 0.0355328
  27 0.265 23.24 0.148146
  28 0.275 84.79 0.535974
  29 0.285 138.88 0.88152
  30 0.295 158.69 1.00825
  31 0.305 205.41 1.29897
  32 0.315 191.38 1.21436
  33 0.325 179.79 1.14674
  34 0.335 191.14 1.20664
  35 0.345 193.16 1.22453
  36 0.355 191.05 1.21445
  37 0.365 197.07 1.247
  38 0.375 189.81 1.20977
  39 0.385 192.92 1.22175
  40 0.395 193.9 1.22974
  41 0.405 186.59 1.18141
  42 0.415 171.77 1.09186
  43 0.425 164.09 1.04088
  44 0.435 160.37 1.01502
  45 0.445 134.66 0.85817
  46 0.455 110.28 0.694427
  47 0.465 77.97 0.497378
  48 0.475 55.33 0.351244
  49 0.485 49.4 0.314011
  50 0.495 52.32 0.329781
  51 0.505 44.06 0.281809
  52 0.515 51.97 0.329688
  53 0.525 59.89 0.381414
  54 0.535 86.02 0.545329
  55 0.545 103.8 0.657166
  56 0.555 129.03 0.816821
  57 0.565 152.94 0.968154
  58 0.575 178.78 1.13346
  59 0.585 176.77 1.1269
  60 0.595 199.55 1.26502
  61 0.605 199.75 1.26514
  62 0.615 182.72 1.16038
  63 0.625 194.37 1.23341
  64 0.635 197.41 1.24692
  65 0.645 197.78 1.25969
  66 0.655 194.19 1.23209
  67 0.665 187.5 1.18755
  68 0.675 185.67 1.17763
  69 0.685 196.82 1.24589
  70 0.695 190.67 1.21595
  71 0.705 160.44 1.01761
  72 0.715 120.08 0.758659
  73 0.725 39.15 0.249236
  74 0.735 11.19 0.0720382
  75 0.745 4.19 0.0263157
  76 0.755 1.44 0.00908319
  77 0.765 1.9 0.0120243
  78 0.775 3.26 0.0205712
  79 0.785 0.58 0.00401282
  80 0.795 4.32 0.0270253
  81 0.805 1.33 0.00861536
  82 0.815 1.96 0.0123877
  83 0.825 1.04 0.00664345
  84 0.835 1.27 0.00832098
  85 0.845 3.98 0.0247075
  86 0.855 1.01 0.00676361
  87 0.865 5.6 0.0353983
  88 0.875 0.14 0.000934115
  89 0.885 0 0
  90 0.895 0.73 0.00444692
  91 0.905 4.68 0.0299645
  92 0.915 3.59 0.0226819
  93 0.925 0.68 0.00454945
  94 0.935 3.32 0.0214003
  95 0.945 2.47 0.0152952
  96 0.955 4.32 0.0270943
  97 0.965 3.87 0.0241707
  98 0.975 6.49 0.0418836
  99 0.985 5.7 0.0360384
  100 0.995 7.09 0.0443962
34000 100 7049.999999999999
  1 0.005 3.23 0.0206224
  2 0.015 0.52 0.00330448
  3 0.025 2.45 0.0155191
  4 0.035 3.37 0.0209873
  5 0.045 3.89 0.025206
  6 0.055 1.77 0.0111076
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 0.89 0.0061576
  14 0.135 2.11 0.0128735
  15 0.145 3 0.0190311
  16 0.155 0.82 0.00562155
  17 0.165 2.18 0.0134096
  18 0.175 0 0
  19 0.185 0.95 0.00591728
  20 0.195 2.05 0.0131138
  21 0.205 0.47 0.00297579
  22 0.215 3.62 0.0232689
  23 0.225 4.23 0.0264027
  24 0.235 0.68 0.00444596
  25 0.245 0 0
  26 0.255 5.15 0.0330266
  27 0.265 23.59 0.150913
  28 0.275 90.69 0.575431
  29 0.285 140.11 0.885873
  30 0.295 167.04 1.06438
  31 0.305 199.26 1.25882
  32 0.315 175.83 1.11898
  33 0.325 179.56 1.1362
  34 0.335 194.88 1.23645
  35 0.345 201.75 1.27708
  36 0.355 190.47 1.21144
  37 0.365 196.3 1.2444
  38 0.375 195.47 1.24384
  39 0.385 195.62 1.23396
  40 0.395 196.74 1.25048
  41 0.405 186.52 1.18291
  42 0.415 174.44 1.10766
  43 0.425 165.44 1.05181
  44 0.435 150.4 0.953185
  45 0.445 134.8 0.855655
  46 0.455 108.79 0.687481
  47 0.465 77.4 0.491882
  48 0.475 51.41 0.327677
  49 0.485 45.74 0.290293
  50 0.495 54.27 0.342945
  51 0.505 44.55 0.284009
  52 0.515 45.11 0.286763
  53 0.525 61.6 0.391157
  54 0.535 85.13 0.538137
  55 0.545 105.85 0.672832
  56 0.555 117.43 0.745844
  57 0.565 152.58 0.963231
  58 0.575 185.34 1.17607
  59 0.585 168.55 1.07508
  60 0.595 207.38 1.31314
  61 0.605 190.61 1.20689
  62 0.615 196.11 1.24417
  63 0.625 192.19 1.22112
  64 0.635 192.76 1.22365
  65 0.645 189.39 1.19905
  66 0.655 199.54 1.2626
  67 0.665 185.43 1.17876
  68 0.675 195.94 1.24499
  69 0.685 202.84 1.28904
  70 0.695 187.14 1.18247
  71 0.705 163.07 1.03407
  72 0.715 108.36 0.691043
  73 0.725 49.12 0.309642
  74 0.735 15.19 0.0963149
  75 0.745 3.14 0.0205517
  76 0.755 1.98 0.012664
  77 0.765 0 0
  78 0.775 1.4 0.00896168
  79 0.785 1.6 0.0100694
  80 0.795 0.84 0.00560469
  81 0.805 5.16 0.0324575
  82 0.815 0 0
  83 0.825 1.98 0.012595
  84 0.835 1.08 0.0068512
  85 0.845 3.66 0.0233215
  86 0.855 7.24 0.0458307
  87 0.865 1.04 0.00655721
  88 0.875 0 0
  89 0.885 0.89 0.00582988
  90 0.895 2.1 0.013132
  91 0.905 0.29 0.00200641
  92 0.915 5.55 0.0349488
  93 0.925 0.17 0.00117617
  94 0.935 1.62 0.0103285
  95 0.945 4.38 0.0277337
  96 0.955 0.19 0.00121105
  97 0.965 9.83 0.0620597
  98 0.975 4.2 0.0274715
  99 0.985 7.04 0.0442745
  100 0.995 5.51 0.0346721
35000 100 7050
  1 0.005 5.25 0.0338564
  2 0.015 1.91 0.0117658
  3 0.025 2.4 0.0155526
  4 0.035 3.79 0.0238242
  5 0.045 2.72 0.0170939
  6 0.055 0.38 0.00262909
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 0 0
  14 0.135 2.8 0.0176474
  15 0.145 1.76 0.0112799
  16 0.155 1.44 0.00913494
  17 0.165 2.77 0.0174398
  18 0.175 0.7 0.00468782
  19 0.185 2.53 0.0159346
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 2.61 0.0163328
  23 0.225 2.2 0.0141861
  24 0.235 3.05 0.0191701
  25 0.245 1.14 0.00740431
  26 0.255 5.56 0.0355355
  27 0.265 25.55 0.163973
  28 0.275 91.25 0.576218
  29 0.285 137.53 0.870644
  30 0.295 170.63 1.08703
  31 0.305 198.33 1.25318
  32 0.315 175.82 1.11967
  33 0.325 177.94 1.1258
  34 0.335 196.3 1.24493
  35 0.345 199.78 1.2653
  36 0.355 195.27 1.24075
  37 0.365 203.61 1.2923
  38 0.375 193.12 1.22957
  39 0.385 199.56 1.2616
  40 0.395 195.45 1.23839
  41 0.405 185.44 1.17904
  42 0.415 162.47 1.03459
  43 0.425 182.51 1.15095
  44 0.435 144.78 0.918787
  45 0.445 126.74 0.80522
  46 0.455 113.21 0.716647
  47 0.465 79.49 0.506446
  48 0.475 47.9 0.305634
  49 0.485 42.53 0.268757
  50 0.495 53.74 0.337812
  51 0.505 39.95 0.255754
  52 0.515 45.28 0.28837
  53 0.525 62.48 0.396263
  54 0.535 83.16 0.52706
  55 0.545 107.77 0.682494
  56 0.555 104.52 0.667943
  57 0.565 155.45 0.982053
  58 0.575 181.61 1.15368
  59 0.585 183.58 1.16707
  60 0.595 205.78 1.30359
  61 0.605 185.85 1.17417
  62 0.615 189.76 1.20613
  63 0.625 192.54 1.22247
  64 0.635 202.14 1.28025
  65 0.645 182.21 1.16344
  66 0.655 204.05 1.28499
  67 0.665 181.09 1.15165
  68 0.675 199.31 1.26827
  69 0.685 199.93 1.26553
  70 0.695 189.27 1.19605
  71 0.705 160.67 1.02117
  72 0.715 111.15 0.707104
  73 0.725 61.83 0.391472
  74 0.735 9.91 0.0629926
  75 0.745 4.08 0.0265033
  76 0.755 0.12 0.000830238
  77 0.765 0 0
  78 0.775 0 0
  79 0.785 2.54 0.0158485
  80 0.795 0.46 0.00318258
  81 0.805 3.34 0.0211765
  82 0.815 2.66 0.0168858
  83 0.825 0 0
  84 0.835 2.25 0.0142388
  85 0.845 5.84 0.0366448
  86 0.855 5.57 0.0357427
  87 0.865 1.34 0.00852931
  88 0.875 0.38 0.00259459
  89 0.885 2.58 0.0161598
  90 0.895 0.04 0.000276746
  91 0.905 1.32 0.00847718
  92 0.915 2.7 0.017059
  93 0.925 1.98 0.012526
  94 0.935 0 0
  95 0.945 3.59 0.0226129
  96 0.955 4.06 0.0260199
  97 0.965 5.07 0.0323696
  98 0.975 7.51 0.0470088
  99 0.985 4.98 0.0323506
  100 0.995 6.34 0.0394142
36000 100 7050
  1 0.005 10.52 0.0663161
  2 0.015 2.41 0.0156908
  3 0.025 3.79 0.0238242
  4 0.035 1.04 0.00712641
  5 0.045 2.41 0.0149491
  6 0.055 0 0
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 0 0
  14 0.135 2.61 0.0163328
  15 0.145 0.4 0.00276746
  16 0.155 2.78 0.017509
  17 0.165 2.04 0.0130102
  18 0.175 4.14 0.0262974
  19 0.185 0.03 0.00020756
  20 0.195 0 0
  21 0.205 0 0
  22 0.215 3 0.0190311
  23 0.225 0 0
  24 0.235 0.97 0.00617639
  25 0.245 6.92 0.043565
  26 0.255 6.76 0.0430444
  27 0.265 21.63 0.139853
  28 0.275 95.58 0.601329
  29 0.285 128.82 0.820077
  30 0.295 173.12 1.09753
  31 0.305 195.87 1.24032
  32 0.315 185.8 1.18237
  33 0.325 180.78 1.15035
  34 0.335 202.03 1.27893
  35 0.345 200.2 1.26827
  36 0.355 199.03 1.26014
  37 0.365 190.96 1.21292
  38 0.375 189.02 1.20058
  39 0.385 205.22 1.29919
  40 0.395 189.83 1.20594
  41 0.405 187.31 1.18811
  42 0.415 168.46 1.07041
  43 0.425 181 1.14518
  44 0.435 147.1 0.936511
  45 0.445 134.22 0.848261
  46 0.455 107.61 0.681835
  47 0.465 69.33 0.440982
  48 0.475 50.97 0.324115
  49 0.485 47.27 0.300551
  50 0.495 46.29 0.29227
  51 0.505 39.06 0.246888
  52 0.515 40.49 0.260956
  53 0.525 61.39 0.387083
  54 0.535 85.94 0.544258
  55 0.545 98.24 0.625339
  56 0.555 116.07 0.734296
  57 0.565 164.16 1.04209
  58 0.575 172.4 1.09827
  59 0.585 187.62 1.18922
  60 0.595 198.41 1.25565
  61 0.605 185.72 1.1754
  62 0.615 184.95 1.17398
  63 0.625 192.02 1.21954
  64 0.635 202.14 1.28083
  65 0.645 188.83 1.20279
  66 0.655 199.84 1.26808
  67 0.665 188.98 1.19768
  68 0.675 188.15 1.19236
  69 0.685 200.93 1.27225
  70 0.695 184.49 1.17053
  71 0.705 155.26 0.988724
  72 0.715 128.66 0.812743
  73 0.725 61.4 0.389825
  74 0.735 14.9 0.0940498
  75 0.745 1.85 0.0124545
  76 0.755 0 0
  77 0.765 0 0
  78 0.775 0 0
  79 0.785 0.59 0.00406476
  80 0.795 2.27 0.0139977
  81 0.805 2.21 0.0138931
  82 0.815 2.55 0.0164007
  83 0.825 2.36 0.0149309
  84 0.835 2.02 0.0128373
  85 0.845 4.25 0.0274207
  86 0.855 4.86 0.0304337
  87 0.865 2.5 0.0155718
  88 0.875 2.97 0.0188236
  89 0.885 0.42 0.00290583
  90 0.895 0 0
  91 0.905 2.61 0.0163328
  92 0.915 0.39 0.00269827
  93 0.925 2.41 0.0151388
  94 0.935 0.59 0.00389227
  95 0.945 3.06 0.018946
  96 0.955 4.98 0.0319711
  97 0.965 4.76 0.030104
  98 0.975 2.72 0.0175941
  99 0.985 9.3 0.0579788
  100 0.995 3.01 0.0199972
37000 100 7049.999999999998
  1 0.005 6.71 0.042664
  2 0.015 6.87 0.0436847
  3 0.025 1.83 0.0116435
  4 0.035 2.12 0.0130979
  5 0.045 0.88 0.00593318
  6 0.055 0 0
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 0 0
  14 0.135 1.79 0.0112115
  15 0.145 1.21 0.00781962
  16 0.155 1.1 0.00730005
  17 0.165 4.69 0.0296887
  18 0.175 3.21 0.0201046
  19 0.185 0 0
  20 0.195 0 0
  21 0.205 0.37 0.0025599
  22 0.215 2.63 0.0164712
  23 0.225 0 0
  24 0.235 1.73 0.0110379
  25 0.245 4.49 0.0284257
  26 0.255 6.16 0.0403766
  27 0.265 26.42 0.169785
  28 0.275 87.35 0.548942
  29 0.285 134.5 0.856494
  30 0.295 182.99 1.15841
  31 0.305 186.78 1.18467
  32 0.315 182.75 1.16195
  33 0.325 193.19 1.22809
  34 0.335 202.75 1.28174
  35 0.345 191 1.21216
  36 0.355 203.97 1.29224
  37 0.365 190.96 1.21223
  38 0.375 192.9 1.2247
  39 0.385 200.76 1.27135
  40 0.395 184.08 1.17116
  41 0.405 188.36 1.19053
  42 0.415 174.47 1.11032
  43 0.425 181 1.14421
  44 0.435 153.64 0.97705
  45 0.445 132.76 0.841351
  46 0.455 99.22 0.629739
  47 0.465 67.09 0.426761
  48 0.475 52.22 0.3309
  49 0.485 47.11 0.299341
  50 0.495 40.04 0.253858
  51 0.505 39.72 0.251955
  52 0.515 40.97 0.261569
  53 0.525 64.01 0.405589
  54 0.535 86.14 0.54559
  55 0.545 90.44 0.575513
  56 0.555 116.68 0.738257
  57 0.565 165.12 1.04485
  58 0.575 168.05 1.07401
  59 0.585 197.58 1.25051
  60 0.595 202.87 1.27988
  61 0.605 176.57 1.12388
  62 0.615 181.61 1.15306
  63 0.625 199.37 1.25924
  64 0.635 191.28 1.21946
  65 0.645 180.6 1.14662
  66 0.655 211.39 1.33743
  67 0.665 183.73 1.16745
  68 0.675 185.4 1.17711
  69 0.685 203.07 1.28639
  70 0.695 195.97 1.24032
  71 0.705 156.62 0.995063
  72 0.715 131.11 0.832005
  73 0.725 59.79 0.380739
  74 0.735 16.22 0.102906
  75 0.745 1 0.00691865
  76 0.755 0 0
  77 0.765 0 0
  78 0.775 0 0
  79 0.785 0 0
  80 0.795 1.29 0.00823513
  81 0.805 2.46 0.015985
  82 0.815 3.45 0.0214546
  83 0.825 4.35 0.0274744
  84 0.835 0.63 0.00422076
  85 0.845 2.72 0.0170939
  86 0.855 4.63 0.0294978
  87 0.865 4.32 0.0271806
  88 0.875 3.15 0.0201379
  89 0.885 0 0
  90 0.895 0.67 0.0046355
  91 0.905 2.33 0.0143956
  92 0.915 0 0
  93 0.925 0.2 0.00138373
  94 0.935 3.17 0.0199313
  95 0.945 4.82 0.0304157
  96 0.955 3.96 0.0254315
  97 0.965 2.85 0.0179933
  98 0.975 1.76 0.0111764
  99 0.985 7.24 0.0458479
  100 0.995 8.59 0.0543257
38000 100 7050.000000000001
  1 0.005 12.19 0.0766283
  2 0.015 4.9 0.0316246
  3 0.025 2.74 0.017629
  4 0.035 3.33 0.0209176
  5 0.045 0.08 0.000553492
  6 0.055 0 0
  7 0.065 0 0
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 0 0
  11 0.105 0 0
  12 0.115 0 0
  13 0.125 0 0
  14 0.135 0.44 0.00304421
  15 0.145 2.56 0.0159869
  16 0.155 1.25 0.00785489
  17 0.165 4.7 0.0298614
  18 0.175 2.48 0.0154334
  19 0.185 0.57 0.00394363
  20 0.195 0 0
  21 0.205 1 0.00691865
  22 0.215 2 0.0121125
  23 0.225 1.65 0.0105361
  24 0.235 1.35 0.00849501
  25 0.245 3 0.0190311
  26 0.255 3.51 0.0225596
  27 0.265 27.19 0.173078
  28 0.275 85.33 0.540762
  29 0.285 152.18 0.964948
  30 0.295 177.73 1.12645
  31 0.305 184.72 1.1698
  32 0.315 179.08 1.13783
  33 0.325 191.49 1.21583
  34 0.335 209.39 1.32925
  35 0.345 190.97 1.21019
  36 0.355 194.51 1.23501
  37 0.365 203.06 1.28665
  38 0.375 187.56 1.18812
  39 0.385 193.92 1.23295
  40 0.395 187.25 1.18551
  41 0.405 200.63 1.27451
  42 0.415 170.15 1.08057
  43 0.425 182.82 1.15582
  44 0.435 152.75 0.971117
  45 0.445 130.12 0.827363
  46 0.455 96.38 0.608779
  47 0.465 63.91 0.406984
  48 0.475 54.11 0.343045
  49 0.485 45.05 0.287175
  50 0.495 34.16 0.215816
  51 0.505 44.66 0.281786
  52 0.515 41.34 0.264043
  53 0.525 59.05 0.374412
  54 0.535 86 0.547812
  55 0.545 94.28 0.595647
  56 0.555 125.83 0.797872
  57 0.565 152.96 0.969034
  58 0.575 160.82 1.02033
  59 0.585 198.03 1.25859
  60 0.595 198.03 1.2514
  61 0.605 187.53 1.19108
  62 0.615 187.75 1.19792
